Load,Transportadora,Origem_Cidade,Destino_Cidade,Peso Bruto (kg),Cubagem,Data de Coleta,Data de Entrega,Prazo Contratado (dias),Prazo Realizado,Status Transporte,Tipo_Veiculo,Tipo_Transporte, Valor do Frete ,Valor do Frete (MT)
662797,Cargas Maputo,Moamba,Marromeu,7951,24.07,9/28/2022,10/2/2022,4,4,Dentro do Prazo,Truck,Convencional,3.091,2339.71
736831,QuickMove,Maputo,Beira,6949,50.38,12/1/2022,12/5/2022,3,4,Atraso,Truck,Convencional,5.312,2260.37
315887,TransLift,Matola,Xai-Xai,10786,50.43,2/16/2023,2/20/2023,14,4,Dentro do Prazo,Truck,Convencional,6.4572,2521.75
528827,QuickMove,Maputo,Maxixe,1934,22.6,1/14/2023,1/14/2023,3,0,Dentro do Prazo,VUC,Convencional,1.182,2171.42
456926,QuickMove,Maputo,Maxixe,9795,25.91,4/11/2022,4/18/2022,3,7,Atraso,Truck,Convencional,3.878,2051.65
339050,QuickMove,Maputo,Xai-Xai,8321,18.92,3/22/2022,3/26/2022,2,4,Atraso,Truck,Convencional,5.411,2075.49
151763,TransLift,Matola,Massinga,1350,2.39,4/8/2022,4/11/2022,5,3,Dentro do Prazo,VUC,Convencional,84500.0,101400.0
808798,TransLift,Matola,Mocuba,8324,18.97,4/2/2023,4/6/2023,10,4,Dentro do Prazo,Truck,Convencional,4.2372,2509.08
473709,QuickMove,Maputo,Vilankulo,9802,52.11,1/13/2022,1/16/2022,2,3,Atraso,Truck,Convencional,3.402,2175.08
355700,Cargas Maputo,Moamba,Gur��,4140,11.49,7/17/2023,7/28/2023,7,11,Atraso,Truck,Convencional,6.6156,2397.94
858842,Cargas Maputo,Moamba,Xai-Xai,8788,12.52,3/12/2022,3/12/2022,3,0,Dentro do Prazo,Truck,Convencional,5.427,2398.51
156949,QuickMove,Maputo,Macia,1573,40.87,6/23/2023,6/27/2023,2,4,Atraso,Truck,Convencional,5.6004,2381.72
498728,QuickMove,Maputo,Macia,8891,36.57,6/10/2023,6/12/2023,2,2,Dentro do Prazo,Truck,Convencional,6.2592,2349.51
292464,TransLift,Matola,Songo,11566,54.1,12/19/2022,1/1/2023,8,13,Atraso,Truck,Convencional,3.095,2162.71
739926,QuickMove,Maputo,Quelimane,1131,4.01,12/28/2022,12/29/2022,2,1,Dentro do Prazo,VUC,Convencional,86800.0,104160.0
159374,QuickMove,Maputo,Massinga,11440,24.71,1/14/2022,1/14/2022,1,0,Dentro do Prazo,Truck,Convencional,4.428,2245.31
657213,TransLift,Matola,Marracuene,6926,9.61,3/26/2022,4/8/2022,10,13,Atraso,Carreta,Convencional,5.982,2458.18
327001,QuickMove,Maputo,Montepuez,19169,29.15,8/9/2022,8/9/2022,1,0,Dentro do Prazo,Carreta,Convencional,6.899,2377.28
746590,QuickMove,Maputo,Marromeu,9533,30.45,10/30/2022,11/1/2022,2,2,Dentro do Prazo,Truck,Convencional,4.719,2080.66
349178,TransLift,Matola,Marromeu,9075,40.9,6/29/2023,7/11/2023,13,12,Dentro do Prazo,Truck,Convencional,6.2328,2558.48
642210,QuickMove,Maputo,Chokw�,2791,70.46,8/6/2023,8/15/2023,2,9,Atraso,Carreta,Convencional,11.2056,2584.45
767494,QuickMove,Maputo,Nacala,2205,30.23,1/12/2023,1/12/2023,1,0,Dentro do Prazo,Truck,Convencional,7.0524,2418.46
486244,QuickMove,Maputo,Xai-Xai,4431,34.72,6/19/2022,6/21/2022,2,2,Dentro do Prazo,Toco,Convencional,2.96,2123.55
989647,TransLift,Matola,Ressano Garcia,921,28.71,6/7/2022,6/18/2022,4,11,Atraso,VUC,Convencional,81300.0,97560.0
479413,QuickMove,Maputo,Chimoio,15808,52.78,10/5/2022,10/7/2022,2,2,Dentro do Prazo,Carreta,Convencional,7.459,2375.95
290159,TransLift,Matola,Mueda,10568,25.82,12/7/2022,12/7/2022,12,0,Dentro do Prazo,Truck,Convencional,3.566,2285.28
961913,QuickMove,Maputo,Beira,14858,56.99,4/8/2023,4/11/2023,3,3,Dentro do Prazo,Carreta,Convencional,7.6224,2216.15
936836,Cargas Maputo,Moamba,Angoche,18076,48.41,1/7/2022,1/14/2022,3,7,Atraso,Carreta,Convencional,5.716,2033.86
615983,QuickMove,Maputo,Angoche,8039,28.57,5/18/2023,5/19/2023,1,1,Dentro do Prazo,Truck,Convencional,3.7716,2067.53
450889,QuickMove,Maputo,Angoche,3325,5.25,10/11/2022,10/11/2022,1,0,Dentro do Prazo,Truck,Convencional,3.841,2536.61
606477,TransLift,Matola,Mueda,10170,80.78,10/12/2022,10/23/2022,12,11,Dentro do Prazo,Carreta,Convencional,5.677,2455.81
291936,QuickMove,Maputo,Lichinga,3085,9.78,8/24/2023,8/25/2023,3,1,Dentro do Prazo,Truck,Convencional,6.4128,2109.7
560698,QuickMove,Maputo,Dondo,15945,40.03,5/30/2023,6/2/2023,3,3,Dentro do Prazo,Carreta,Convencional,11.0316,2236.24
119627,Cargas Maputo,Moamba,Montepuez,6356,57.19,3/11/2022,3/16/2022,6,5,Dentro do Prazo,Truck,Convencional,5.408,2459.49
992396,QuickMove,Maputo,Mueda,14379,92.2,9/4/2022,9/5/2022,2,1,Dentro do Prazo,Carreta,Convencional,8.994,2508.79
196222,QuickMove,Maputo,Beira,9536,35.55,3/15/2023,3/15/2023,3,0,Dentro do Prazo,Truck,Convencional,6.6528,2499.98
713805,QuickMove,Maputo,Beira,742,26.06,5/15/2023,5/21/2023,3,6,Atraso,Toco,Convencional,3.0756,2220.69
227283,QuickMove,Maputo,Mocuba,1645,4.93,7/6/2023,7/6/2023,1,0,Dentro do Prazo,VUC,Convencional,86160.0,103392.0
213406,QuickMove,Maputo,Cuamba,1729,9.29,6/11/2022,6/21/2022,3,10,Atraso,Truck,Convencional,4.026,2346.83
468365,TransLift,Matola,Macomia,3425,8.51,1/10/2023,1/10/2023,5,0,Dentro do Prazo,Truck,Convencional,6.6768,2423.01
219719,QuickMove,Maputo,Marromeu,11105,49.17,5/20/2023,5/22/2023,2,2,Dentro do Prazo,Truck,Convencional,5.9844,2138.18
862476,QuickMove,Maputo,Mueda,9467,29.04,3/19/2023,3/21/2023,2,2,Dentro do Prazo,Truck,Convencional,4.8744,2324.85
433189,QuickMove,Maputo,Mutarara,1117,5.57,4/21/2022,4/30/2022,3,9,Atraso,VUC,Convencional,60400.0,72480.0
957530,QuickMove,Maputo,Nametil,5735,43.92,2/15/2023,2/16/2023,2,1,Dentro do Prazo,Truck,Convencional,4.4796,2091.38
696880,QuickMove,Maputo,Massinga,15353,23.2,4/17/2023,4/18/2023,1,1,Dentro do Prazo,Carreta,Convencional,9.0972,2274.92
969216,Cargas Maputo,Moamba,Angoche,2758,19.37,12/11/2022,12/16/2022,3,5,Atraso,Toco,Convencional,1.784,2217.14
629034,QuickMove,Maputo,Nacala,1744,15.02,1/4/2022,1/4/2022,1,0,Dentro do Prazo,VUC,Convencional,69000.0,82800.0
860047,QuickMove,Maputo,Nacala,2938,5.22,5/9/2022,5/10/2022,1,1,Dentro do Prazo,Truck,Convencional,3.551,2004.26
154838,QuickMove,Maputo,Quelimane,11760,17.99,3/4/2022,3/4/2022,2,0,Dentro do Prazo,Truck,Convencional,5.735,2598.88
550034,QuickMove,Maputo,Dondo,23269,14.14,2/6/2022,2/9/2022,3,3,Dentro do Prazo,Carreta,Convencional,5.744,2196.89
665735,TransLift,Matola,Mueda,13143,30.79,5/17/2022,5/19/2022,12,2,Dentro do Prazo,Carreta,Convencional,6.573,2275.89
397003,QuickMove,Maputo,Pemba,7150,20.53,7/11/2023,7/18/2023,2,7,Atraso,Truck,Convencional,4.9632,2344.96
644013,QuickMove,Maputo,Angoche,9143,9.95,3/2/2022,3/9/2022,1,7,Atraso,Truck,Convencional,4.854,2362.82
637880,Cargas Maputo,Moamba,Cuamba,11881,35.97,2/10/2022,2/15/2022,7,5,Dentro do Prazo,Carreta,Convencional,9.321,2473.19
400098,QuickMove,Maputo,Nametil,7608,48.15,8/24/2023,9/2/2023,2,9,Atraso,Truck,Convencional,6.6612,2293.99
552511,QuickMove,Maputo,B�zi,1926,27.16,1/8/2022,1/13/2022,2,5,Atraso,VUC,Convencional,69200.0,83040.0
831376,QuickMove,Maputo,Pemba,13619,96.67,6/21/2022,6/30/2022,2,9,Atraso,Carreta,Convencional,7.626,2424.15
312160,TransLift,Matola,Ressano Garcia,7452,18.35,5/23/2023,5/23/2023,4,0,Dentro do Prazo,Truck,Convencional,4.08,2449.9
296326,QuickMove,Maputo,B�zi,1170,25.54,7/5/2022,7/6/2022,2,1,Dentro do Prazo,VUC,Convencional,52500.0,63000.0
703641,QuickMove,Maputo,Lichinga,3637,5.47,6/9/2023,6/12/2023,3,3,Dentro do Prazo,Carreta,Convencional,11.9736,2389.37
953475,Cargas Maputo,Moamba,Gur��,10896,11.52,2/2/2022,2/6/2022,7,4,Dentro do Prazo,Truck,Convencional,3.79,2006.55
756007,QuickMove,Maputo,Nampula,8466,14.17,7/14/2023,7/19/2023,3,5,Atraso,Carreta,Convencional,11.736,2476.08
573265,QuickMove,Maputo,Quelimane,991,13.7,8/18/2022,8/18/2022,2,0,Dentro do Prazo,VUC,Convencional,74300.0,89160.0
627491,QuickMove,Maputo,Quelimane,5365,14.02,10/21/2022,10/23/2022,2,2,Dentro do Prazo,Toco,Convencional,2.088,2493.51
912829,Cargas Maputo,Moamba,Ressano Garcia,9372,80.89,9/28/2022,9/29/2022,4,1,Dentro do Prazo,Carreta,Convencional,8.865,2594.64
492879,QuickMove,Maputo,Mandimba,7005,56.23,4/9/2023,4/10/2023,3,1,Dentro do Prazo,Truck,Convencional,5.2716,2185.33
284246,Cargas Maputo,Moamba,Beira,9271,51.22,1/7/2022,1/9/2022,4,2,Dentro do Prazo,Carreta,Convencional,7.305,2139.77
105323,TransLift,Matola,Xai-Xai,4147,55.48,2/14/2023,2/17/2023,14,3,Dentro do Prazo,Truck,Convencional,6.912,2311.29
540481,QuickMove,Maputo,Dondo,5776,4.22,12/15/2022,12/16/2022,3,1,Dentro do Prazo,Truck,Convencional,5.642,2006.77
813563,QuickMove,Maputo,Mandimba,2213,22.0,12/17/2022,12/18/2022,3,1,Dentro do Prazo,Truck,Convencional,4.797,2250.76
140494,Cargas Maputo,Moamba,Mutarara,11846,11.94,4/22/2022,4/26/2022,4,4,Dentro do Prazo,Truck,Convencional,4.077,2522.89
597884,QuickMove,Maputo,Mueda,5339,22.2,4/6/2022,4/6/2022,2,0,Dentro do Prazo,Truck,Convencional,3.939,2462.73
403714,QuickMove,Maputo,Cuamba,12398,65.46,8/14/2023,8/14/2023,3,0,Dentro do Prazo,Carreta,Convencional,8.9952,2328.79
653719,QuickMove,Maputo,Beira,1358,7.16,10/11/2022,10/14/2022,3,3,Dentro do Prazo,VUC,Convencional,72100.0,86520.0
777020,QuickMove,Maputo,Lichinga,2277,34.96,8/28/2023,8/30/2023,3,2,Dentro do Prazo,Truck,Convencional,6.8964,2133.28
879781,QuickMove,Maputo,Songo,2599,20.3,5/22/2022,5/23/2022,1,1,Dentro do Prazo,Truck,Convencional,3.523,2335.23
241035,QuickMove,Maputo,B�zi,586,5.14,4/14/2022,4/15/2022,2,1,Dentro do Prazo,VUC,Convencional,69300.0,83160.0
916334,Cargas Maputo,Moamba,Macomia,10127,10.26,8/10/2023,8/19/2023,7,9,Atraso,Truck,Convencional,4.8768,2116.85
840084,QuickMove,Maputo,Beira,11445,16.49,4/12/2023,4/20/2023,3,8,Atraso,Truck,Convencional,3.7392,2311.49
519992,TransLift,Matola,Massinga,1542,2.45,12/22/2022,12/25/2022,5,3,Dentro do Prazo,Truck,Convencional,3.154,2137.78
235723,TransLift,Matola,Tete,1352,21.27,12/28/2022,1/10/2023,7,13,Atraso,VUC,Convencional,75200.0,90240.0
748331,QuickMove,Maputo,Tete,3364,10.73,8/14/2023,8/20/2023,1,6,Atraso,Truck,Convencional,5.6448,2278.77
631562,TransLift,Matola,Chimoio,20420,17.04,5/5/2022,5/18/2022,14,13,Dentro do Prazo,Carreta,Convencional,9.401,2183.28
941592,Cargas Maputo,Moamba,Nampula,10794,59.09,11/9/2022,11/12/2022,3,3,Dentro do Prazo,Carreta,Convencional,6.409,2420.69
752661,Cargas Maputo,Moamba,Mutarara,9949,40.5,2/6/2022,2/10/2022,4,4,Dentro do Prazo,Truck,Convencional,5.252,2338.3
618834,QuickMove,Maputo,Dondo,6639,13.35,9/21/2022,9/26/2022,3,5,Atraso,Truck,Convencional,4.987,2305.98
327262,QuickMove,Maputo,Chimoio,475,7.0,5/5/2023,5/13/2023,2,8,Atraso,VUC,Convencional,1.056,2435.27
328006,QuickMove,Maputo,Mandimba,5685,57.96,9/30/2022,10/1/2022,3,1,Dentro do Prazo,Truck,Convencional,3.471,2526.17
322029,QuickMove,Maputo,Chimoio,8546,43.87,4/11/2022,4/20/2022,2,9,Atraso,Truck,Convencional,4.372,2072.25
316398,QuickMove,Maputo,Mueda,7979,40.99,3/3/2023,3/3/2023,2,0,Dentro do Prazo,Truck,Convencional,4.908,2519.89
504848,Cargas Maputo,Moamba,Moc�mboa da Praia,5360,33.93,1/15/2022,1/23/2022,4,8,Atraso,Truck,Convencional,5.684,2521.82
879741,QuickMove,Maputo,Nametil,3405,52.26,12/16/2022,12/16/2022,2,0,Dentro do Prazo,Truck,Convencional,4.134,2524.96
626177,QuickMove,Maputo,Mandimba,12103,42.35,8/20/2023,8/22/2023,3,2,Dentro do Prazo,Carreta,Convencional,7.4928,2174.99
515961,Cargas Maputo,Moamba,Marracuene,1341,14.28,3/31/2023,4/13/2023,7,13,Atraso,VUC,Convencional,74400.0,89280.0
413027,QuickMove,Maputo,Nacala,1989,3.49,7/20/2022,7/26/2022,1,6,Atraso,VUC,Convencional,79500.0,95400.0
251335,TransLift,Matola,Macia,5758,46.31,3/14/2023,3/26/2023,6,12,Atraso,Truck,Convencional,6.222,2603.47
114297,QuickMove,Maputo,Macomia,11965,12.58,2/11/2023,2/11/2023,1,0,Dentro do Prazo,Truck,Convencional,7.074,2386.49
872344,TransLift,Matola,Vilankulo,1534,14.79,7/20/2022,7/20/2022,12,0,Dentro do Prazo,VUC,Convencional,79600.0,95520.0
507884,TransLift,Matola,Quelimane,10168,43.05,5/1/2022,5/6/2022,9,5,Dentro do Prazo,Truck,Convencional,5.718,2259.86
167104,QuickMove,Maputo,Gur��,3519,48.13,7/5/2023,7/5/2023,1,0,Dentro do Prazo,Truck,Convencional,6.5772,2378.89
558158,QuickMove,Maputo,Nampula,1669,27.16,1/21/2022,1/23/2022,3,2,Dentro do Prazo,VUC,Convencional,69800.0,83760.0
816954,TransLift,Matola,Gur��,10173,49.15,2/19/2023,3/8/2023,14,17,Atraso,Truck,Convencional,4.8708,2211.84
965431,QuickMove,Maputo,Montepuez,4986,14.45,7/12/2022,7/16/2022,1,4,Atraso,Truck,Convencional,3.578,2433.29
211460,QuickMove,Maputo,Cuamba,15005,89.11,2/21/2022,2/21/2022,3,0,Dentro do Prazo,Carreta,Convencional,8.314,2582.98
742659,Cargas Maputo,Moamba,Quelimane,7781,27.61,5/15/2023,5/21/2023,6,6,Dentro do Prazo,Truck,Convencional,4.026,2075.83
158816,QuickMove,Maputo,Angoche,10148,21.49,6/16/2023,6/19/2023,1,3,Atraso,Truck,Convencional,4.4304,2419.32
527245,TransLift,Matola,Manica,948,3.89,7/27/2022,8/2/2022,5,6,Atraso,VUC,Convencional,61300.0,73560.0
616185,QuickMove,Maputo,Nacala,7930,50.53,1/6/2022,1/6/2022,1,0,Dentro do Prazo,Truck,Convencional,5.69,2220.83
336011,QuickMove,Maputo,Marromeu,7771,9.61,7/26/2022,7/28/2022,2,2,Dentro do Prazo,Truck,Convencional,3.29,2258.95
587316,QuickMove,Maputo,Lichinga,664,9.14,8/10/2022,8/18/2022,3,8,Atraso,VUC,Convencional,50900.0,61080.0
581591,TransLift,Matola,Dondo,4780,35.01,1/27/2022,1/27/2022,11,0,Dentro do Prazo,Truck,Convencional,5.224,2589.27
303242,TransLift,Matola,Beira,16857,22.62,7/10/2023,7/17/2023,11,7,Dentro do Prazo,Carreta,Convencional,10.2384,2240.29
824611,QuickMove,Maputo,Chokw�,785,10.07,5/3/2023,5/3/2023,2,0,Dentro do Prazo,VUC,Convencional,62280.0,74736.0
577124,QuickMove,Maputo,Angoche,1521,26.4,4/19/2022,4/20/2022,1,1,Dentro do Prazo,VUC,Convencional,79300.0,95160.0
537601,QuickMove,Maputo,Macomia,4077,5.21,3/31/2023,4/7/2023,1,7,Atraso,Truck,Convencional,5.28,2604.34
560091,Cargas Maputo,Moamba,Maganja da Costa,4896,55.7,2/14/2023,2/20/2023,6,6,Dentro do Prazo,Truck,Convencional,4.776,2049.73
573084,QuickMove,Maputo,Mueda,1579,13.09,2/12/2022,2/13/2022,2,1,Dentro do Prazo,VUC,Convencional,73900.0,88680.0
115713,QuickMove,Maputo,Maxixe,10455,52.06,1/14/2022,1/19/2022,3,5,Atraso,Truck,Convencional,5.737,2390.88
263533,TransLift,Matola,Mocuba,1317,55.56,5/6/2022,5/15/2022,10,9,Dentro do Prazo,Truck,Convencional,5.918,2335.1
907155,Cargas Maputo,Moamba,Angoche,1962,23.18,5/29/2023,6/1/2023,3,3,Dentro do Prazo,VUC,Convencional,1.0308,2043.24
654974,QuickMove,Maputo,Vilankulo,728,19.37,10/9/2022,10/10/2022,2,1,Dentro do Prazo,VUC,Convencional,70900.0,85080.0
945033,QuickMove,Maputo,Macia,8153,57.45,6/15/2022,6/16/2022,2,1,Dentro do Prazo,Truck,Convencional,4.868,2197.84
666317,QuickMove,Maputo,Macomia,319,12.8,4/3/2023,4/3/2023,1,0,Dentro do Prazo,VUC,Convencional,62880.0,75456.0
484193,QuickMove,Maputo,Montepuez,6211,17.47,7/11/2023,7/12/2023,1,1,Dentro do Prazo,Truck,Convencional,4.3296,2464.2
416946,TransLift,Matola,Nametil,21277,95.69,1/6/2023,1/7/2023,14,1,Dentro do Prazo,Carreta,Convencional,8.1288,2264.75
392984,QuickMove,Maputo,Chokw�,10925,7.82,12/14/2022,12/21/2022,2,7,Atraso,Truck,Convencional,3.316,2150.98
460643,QuickMove,Maputo,Manica,2351,40.3,5/7/2022,5/7/2022,1,0,Dentro do Prazo,Truck,Convencional,4.592,2224.51
598160,QuickMove,Maputo,Mocuba,474,6.51,6/26/2023,6/27/2023,1,1,Dentro do Prazo,VUC,Convencional,95880.0,115056.0
703931,QuickMove,Maputo,Quelimane,7175,38.06,1/31/2023,2/1/2023,2,1,Dentro do Prazo,Truck,Convencional,4.1028,2367.92
508649,QuickMove,Maputo,Mueda,4272,37.01,11/15/2022,11/22/2022,2,7,Atraso,Truck,Convencional,3.221,2084.87
634700,QuickMove,Maputo,Nametil,3188,50.61,7/20/2022,7/21/2022,2,1,Dentro do Prazo,Truck,Convencional,5.005,2386.01
496414,Cargas Maputo,Moamba,Inhambane,1699,19.52,6/26/2023,6/30/2023,5,4,Dentro do Prazo,VUC,Convencional,83880.0,100656.0
561446,QuickMove,Maputo,Mocuba,1706,5.65,5/29/2023,6/3/2023,1,5,Atraso,VUC,Convencional,70800.0,84960.0
220222,QuickMove,Maputo,Macia,16006,88.82,3/25/2022,3/26/2022,2,1,Dentro do Prazo,Carreta,Convencional,9.714,2522.66
467998,QuickMove,Maputo,Moc�mboa da Praia,3643,59.12,11/9/2022,11/12/2022,3,3,Dentro do Prazo,Carreta,Convencional,7.931,2384.52
480754,Cargas Maputo,Moamba,Vilankulo,1153,5.52,11/19/2022,11/30/2022,7,11,Atraso,VUC,Convencional,54300.0,65160.0
363347,TransLift,Matola,Manica,11935,18.28,4/16/2023,4/25/2023,5,9,Atraso,Carreta,Convencional,9.5568,2406.47
652751,QuickMove,Maputo,Massinga,731,6.87,1/15/2022,1/16/2022,1,1,Dentro do Prazo,VUC,Convencional,92600.0,111120.0
447818,QuickMove,Maputo,Montepuez,15500,72.49,5/6/2023,5/7/2023,1,1,Dentro do Prazo,Carreta,Convencional,6.966,2279.36
481375,QuickMove,Maputo,Maganja da Costa,1691,2.03,12/29/2022,12/29/2022,1,0,Dentro do Prazo,VUC,Convencional,80900.0,97080.0
780835,QuickMove,Maputo,Lichinga,7373,77.73,6/8/2022,6/11/2022,3,3,Dentro do Prazo,Carreta,Convencional,8.286,2233.94
452116,QuickMove,Maputo,Nampula,2886,20.06,4/19/2023,4/26/2023,3,7,Atraso,Toco,Convencional,2.9412,2140.53
268204,Cargas Maputo,Moamba,Mocuba,7935,27.09,2/2/2022,2/4/2022,2,2,Dentro do Prazo,Truck,Convencional,3.895,2214.67
123327,Cargas Maputo,Moamba,Gur��,2819,29.12,5/1/2023,5/3/2023,7,2,Dentro do Prazo,Truck,Convencional,4.86,2108.83
283952,QuickMove,Maputo,Songo,1469,40.37,8/26/2023,8/27/2023,1,1,Dentro do Prazo,Truck,Convencional,4.7544,2377.71
825226,QuickMove,Maputo,Montepuez,898,26.02,6/11/2022,6/11/2022,1,0,Dentro do Prazo,VUC,Convencional,83600.0,100320.0
949191,QuickMove,Maputo,Tete,460,17.47,3/15/2023,3/20/2023,1,5,Atraso,VUC,Convencional,61200.0,73440.0
831516,QuickMove,Maputo,Songo,8156,43.97,10/3/2022,10/4/2022,1,1,Dentro do Prazo,Truck,Convencional,5.945,2487.13
630207,QuickMove,Maputo,Maxixe,927,26.52,8/10/2022,8/10/2022,3,0,Dentro do Prazo,VUC,Convencional,89200.0,107040.0
431598,QuickMove,Maputo,Maganja da Costa,9004,9.27,5/8/2023,5/9/2023,1,1,Dentro do Prazo,Truck,Convencional,3.99,2173.79
727640,QuickMove,Maputo,Songo,22634,79.84,7/1/2022,7/1/2022,1,0,Dentro do Prazo,Carreta,Convencional,6.414,2128.7
275413,QuickMove,Maputo,Macomia,1824,17.24,2/8/2023,2/9/2023,1,1,Dentro do Prazo,VUC,Convencional,85440.0,102528.0
520545,QuickMove,Maputo,Inhambane,4762,42.07,8/10/2023,8/10/2023,3,0,Dentro do Prazo,Toco,Convencional,2.3088,2531.77
323414,QuickMove,Maputo,Nacala,5382,36.35,5/30/2023,6/6/2023,1,7,Atraso,Truck,Convencional,6.2196,2036.46
352780,Cargas Maputo,Moamba,Mutarara,10947,47.33,7/17/2022,7/28/2022,4,11,Atraso,Carreta,Convencional,9.445,2429.33
844253,QuickMove,Maputo,Maxixe,6904,13.39,2/11/2022,2/13/2022,3,2,Dentro do Prazo,Truck,Convencional,3.42,2025.1
486041,QuickMove,Maputo,Mocuba,8415,42.09,5/27/2023,5/28/2023,1,1,Dentro do Prazo,Carreta,Convencional,7.6776,2414.21
925518,QuickMove,Maputo,Chokw�,11896,49.03,4/12/2022,4/15/2022,2,3,Atraso,Truck,Convencional,5.165,2519.2
278569,QuickMove,Maputo,Mandimba,1730,57.9,7/22/2023,7/22/2023,3,0,Dentro do Prazo,Truck,Convencional,6.4164,2207.7
524932,QuickMove,Maputo,Songo,7323,17.54,11/18/2022,11/19/2022,1,1,Dentro do Prazo,Truck,Convencional,3.653,2574.38
349723,QuickMove,Maputo,Mocuba,11327,28.19,9/2/2022,9/3/2022,1,1,Dentro do Prazo,Truck,Convencional,5.089,2530.11
447290,TransLift,Matola,Tete,1408,18.66,9/19/2022,10/1/2022,7,12,Atraso,VUC,Convencional,54400.0,65280.0
950830,QuickMove,Maputo,Cuamba,16354,34.58,5/11/2023,5/12/2023,3,1,Dentro do Prazo,Carreta,Convencional,9.8208,2476.78
809483,TransLift,Matola,Nametil,539,16.17,1/13/2022,2/1/2022,14,19,Atraso,VUC,Convencional,58900.0,70680.0
695087,TransLift,Matola,B�zi,6441,15.18,9/17/2022,10/1/2022,12,14,Atraso,Truck,Convencional,5.018,2381.02
762396,QuickMove,Maputo,B�zi,6487,37.21,5/4/2023,5/5/2023,2,1,Dentro do Prazo,Truck,Convencional,3.96,2020.75
581345,QuickMove,Maputo,Maxixe,3377,50.08,12/19/2022,12/21/2022,3,2,Dentro do Prazo,Truck,Convencional,3.771,2263.53
355662,QuickMove,Maputo,Ressano Garcia,1125,9.69,6/21/2023,6/29/2023,1,8,Atraso,VUC,Convencional,74880.0,89856.0
912789,QuickMove,Maputo,Vilankulo,9626,4.42,10/10/2022,10/16/2022,2,6,Atraso,Carreta,Convencional,9.061,2571.87
563322,Cargas Maputo,Moamba,Inhambane,1321,14.24,6/27/2022,6/29/2022,5,2,Dentro do Prazo,VUC,Convencional,81800.0,98160.0
318168,QuickMove,Maputo,Mandimba,10008,46.47,4/15/2023,4/16/2023,3,1,Dentro do Prazo,Truck,Convencional,5.7468,2260.9
305824,Cargas Maputo,Moamba,Macomia,10403,12.72,8/30/2022,8/30/2022,7,0,Dentro do Prazo,Truck,Convencional,5.835,2544.0
235053,QuickMove,Maputo,Chimoio,1673,10.2,11/7/2022,11/15/2022,2,8,Atraso,VUC,Convencional,95500.0,114600.0
633713,QuickMove,Maputo,Tete,3154,43.4,9/22/2022,9/30/2022,1,8,Atraso,Truck,Convencional,5.73,2101.88
423756,TransLift,Matola,Marracuene,5006,3.92,5/5/2022,5/13/2022,10,8,Dentro do Prazo,Toco,Convencional,1.91,2472.29
672421,TransLift,Matola,Inhambane,1926,7.2,3/18/2022,3/26/2022,13,8,Dentro do Prazo,VUC,Convencional,96900.0,116280.0
308064,TransLift,Matola,Nacala,2655,23.08,7/6/2022,7/6/2022,9,0,Dentro do Prazo,Truck,Convencional,3.069,2545.68
939346,QuickMove,Maputo,Mocuba,11982,3.26,2/13/2023,2/13/2023,1,0,Dentro do Prazo,Truck,Convencional,5.0892,2246.11
957294,QuickMove,Maputo,Tete,6258,20.38,4/3/2022,4/4/2022,1,1,Dentro do Prazo,Truck,Convencional,5.315,2305.38
674040,QuickMove,Maputo,Lichinga,2196,20.4,4/21/2023,4/23/2023,3,2,Dentro do Prazo,Truck,Convencional,5.0388,2128.05
999043,QuickMove,Maputo,Maxixe,2969,3.92,6/22/2023,6/26/2023,3,4,Atraso,Truck,Convencional,4.6068,2222.53
841534,QuickMove,Maputo,B�zi,6050,34.83,1/29/2023,1/29/2023,2,0,Dentro do Prazo,Truck,Convencional,6.9276,2186.31
820161,QuickMove,Maputo,Inhambane,1275,23.92,8/31/2023,9/2/2023,3,2,Dentro do Prazo,VUC,Convencional,74880.0,89856.0
206930,QuickMove,Maputo,Pemba,5441,42.61,7/3/2023,7/5/2023,2,2,Dentro do Prazo,Truck,Convencional,5.4384,2404.53
996299,QuickMove,Maputo,Maxixe,4634,6.22,8/16/2023,8/18/2023,3,2,Dentro do Prazo,Toco,Convencional,3.5424,2107.25
258566,QuickMove,Maputo,Nampula,8516,5.89,6/11/2022,6/20/2022,3,9,Atraso,Truck,Convencional,5.227,2481.27
982594,QuickMove,Maputo,B�zi,9206,44.65,11/10/2022,11/12/2022,2,2,Dentro do Prazo,Truck,Convencional,4.638,2505.57
216076,TransLift,Matola,Cuamba,11706,22.33,1/9/2022,1/11/2022,6,2,Dentro do Prazo,Truck,Convencional,5.296,2368.36
541966,TransLift,Matola,Gur��,5224,2.02,2/25/2023,3/5/2023,14,8,Dentro do Prazo,Truck,Convencional,6.5688,2602.88
931215,Cargas Maputo,Moamba,Nametil,7920,10.05,4/24/2023,4/25/2023,4,1,Dentro do Prazo,Truck,Convencional,3.9432,2046.73
106134,Cargas Maputo,Moamba,Nacala,1476,8.95,2/23/2023,3/3/2023,7,8,Atraso,VUC,Convencional,79440.0,95328.0
868183,Cargas Maputo,Moamba,Dondo,11002,21.68,10/15/2022,10/23/2022,3,8,Atraso,Truck,Convencional,5.741,2246.89
875810,QuickMove,Maputo,Nampula,23490,73.08,1/29/2022,1/30/2022,3,1,Dentro do Prazo,Carreta,Convencional,7.81,2451.37
